ball,bowler_batsman,result,commentary,length,line
93.6,"Lyon to Ashwin, no run",â€¢,"a touch quicker this time, just outside off, Ashwin is happy to block it",Unknown,Outside Off
93.5,"Lyon to Ashwin, no run",â€¢,"fuller around off, defended on the front foot",Full,Off Stump
93.4,"Lyon to Ashwin, no run",â€¢,comes forward and blocks again,Unknown,Unknown
93.3,"Lyon to Ashwin, no run",â€¢,lunges forward and defends,Unknown,Unknown
93.2,"Lyon to Ashwin, no run",â€¢,"pushed square of the wicket, doesn't even think of a single",Unknown,Unknown
93.1,"Lyon to Ashwin, no run",â€¢,"length ball around off and middle, defended",Good,Off Stump
92.6,"Starc to Vihari, no run",â€¢,"length ball on the stumps, defended from the crease",Good,Unknown
92.5,"Starc to Vihari, no run",â€¢,"length but way outside off, left alone",Good,Outside Off
92.4,"Starc to Vihari, no run",â€¢,"short of length outside off, punches it towards extra cover",Good,Outside Off
92.3,"Starc to Vihari, no run",â€¢,length ball coming in with the angle and beats the bat as Vihari looks to defend,Good,Unknown
92.2,"Starc to Vihari, no run",â€¢,"length ball angling in, stays back and blocks",Good,Unknown
92.1,"Starc to Vihari, no run",â€¢,"length ball around off, defended",Good,Off Stump
91.6,"Lyon to Ashwin, FOUR runs",4,"jumps out of the crease and lofts it over mid-on, a couple of bounces and over the boundary line",Good,Unknown
91.5,"Lyon to Ashwin, no run",â€¢,"fuller and wider, lunges forward and looks to defend but it spins past the bat and hits the back leg",Full,Outside Off
91.4,"Lyon to Ashwin, no run",â€¢,"an appeal for catch at short leg but denied. Australia want to review. Tossed up around off, Ashwin comes forward and looks to defend with bat-pad close. There is nothing on the Snicko. Regarding lbw, it would have gone down, and so Australia lose the review",Full,Off Stump
91.3,"Lyon to Ashwin, no run",â€¢,length ball spinning in sharply. defended from the crease,Good,Unknown
91.2,"Lyon to Ashwin, no run",â€¢,"fuller around off, comes forward and dead-bats it",Full,Off Stump
91.1,"Lyon to Ashwin, no run",â€¢,"length ball around off and spinning in a bit, defended from the back foot",Good,Off Stump
90.6,"Hazlewood to Vihari, no run",â€¢,"length ball around off, defended solidly this time",Good,Off Stump
90.5,"Hazlewood to Vihari, no run",â€¢,"length ball around off, defended from the crease although not from the middle of the bat",Good,Off Stump
90.4,"Hazlewood to Vihari, no run",â€¢,"short but down the leg side, ducked under easily",Short,Leg Stump
90.3,"Hazlewood to Vihari, no run",â€¢,"length ball, pitching well outside off and coming back in. Left alone",Good,Outside Off
90.2,"Hazlewood to Vihari, no run",â€¢,"short but well outside off, Vihari ducks and sways away",Short,Outside Off
90.1,"Hazlewood to Vihari, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
89.6,"Lyon to Vihari, 1 run",1,"length ball on the pads, worked towards square leg for one",Good,Leg Stump
89.5,"Lyon to Vihari, no run",â€¢,"length outside off, looks to defend but it keeps low and sneaks underneath the bat",Good,Outside Off
89.4,"Lyon to Ashwin, 1 run",1,"length ball around off, pushes it through covers. And they take a single. Vihari ran much better this time",Good,Outside Off
89.3,"Lyon to Ashwin, no run",â€¢,"too full outside off, smothered on the front foot",Full,Outside Off
89.2,"Lyon to Ashwin, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
89.1,"Lyon to Ashwin, no run",â€¢,"fuller around off, comes forward and blocks",Full,Off Stump
88.6,"Hazlewood to Ashwin, 1 run",1,"length ball on the stumps, pushed towards mid-on but Vihari is struggling. Hobbling to the other end. A direct-hit and he was gone. Vihari had given up. I don't think India can take singles with Vihari at the crease",Good,Unknown
88.5,"Hazlewood to Ashwin, no run",â€¢,"length ball outside off, pushes it towards backward point",Good,Outside Off
88.4,"Hazlewood to Ashwin, no run",â€¢,"short of length outside off, gets on his toes and defends",Good,Outside Off
88.3,"Hazlewood to Ashwin, no run",â€¢,"length ball on the stumps, pushes it towards mid-on and looks for a quick single but Vihari sends him back",Good,Unknown
88.2,"Hazlewood to Pujara, OUT",W,"cleans him up. A length ball around off, Pujara was expecting it to come in with the angle but it holds its line. He looks to defend but ends up playing inside the line and is bowled. Is that the game?",Good,Off Stump
88.1,"Hazlewood to Pujara, no run",â€¢,"short of length down the leg side, Pujara stays away from it",Good,Leg Stump
87.6,"Lyon to Vihari, no run",â€¢,"length ball around off, gets behind this and blocks",Good,Off Stump
87.5,"Lyon to Vihari, no run",â€¢,"fuller around off, flicked towards short midwicket",Full,Off Stump
87.4,"Lyon to Vihari, no run",â€¢,"a touch fuller and straighter, helped towards backward square leg",Full,Leg Stump
87.3,"Lyon to Vihari, no run",â€¢,"length ball around off, moves across and turns it towards short leg. He is looking in trouble here, don't think he can take quick singles",Good,Off Stump
87.2,"Lyon to Pujara, 1 run",1,pushes it towards mid-on for a quick single,Good,Unknown
87.1,"Lyon to Pujara, no run",â€¢,uses his feet and thrusts his bat and pad at it. The ball spins to beat the bat. An appeal for lbw but denied. Don't think you can say Pujara was padding it away,Unknown,Leg Stump
86.6,"Hazlewood to Vihari, no run",â€¢,"fuller around off and middle, pushed on the leg side. The fielder in front of square leg stops it",Full,Off Stump
86.5,"Hazlewood to Vihari, no run",â€¢,"length ball around off and middle, tucked away towards short midwicket",Good,Off Stump
86.4,"Hazlewood to Vihari, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
86.3,"Hazlewood to Pujara, 1 run",1,"length ball on middle and leg, flicks it towards square leg",Good,Middle Stump
86.2,"Hazlewood to Pujara, no run",â€¢,"fuller on the stumps, defended towards mid-on from the front foot",Full,Unknown
86.1,"Hazlewood to Pujara, FOUR runs",4,An outside edge as Pujara looks to defend this length delivery on middle. Goes past Smith at second slip,Good,Outside Off
85.6,"Lyon to Vihari, no run",â€¢,"length ball on middle and leg, turns it towards backward square leg",Good,Middle Stump
85.5,"Lyon to Vihari, no run",â€¢,"length outside off, pushed away",Good,Outside Off
85.4,"Lyon to Vihari, no run",â€¢,"fuller on the stumps, defended on the leg side",Full,Leg Stump
85.3,"Lyon to Vihari, 2 runs",2,"whipped through midwicket, Pucovski puts in the dive to his right but fails to stop. Bumps his shoulder into the turf",Unknown,Unknown
85.2,"Lyon to Vihari, no run",â€¢,"length ball, looks to defend. Gets an inside edge on to the pads",Good,Leg Stump
85.1,"Lyon to Vihari, no run",â€¢,"fuller outside off, driven firmly but silly mid-off comes in the way",Full,Outside Off
84.6,"Cummins to Pujara, no run",â€¢,"length ball around off, stands tall and defends it down",Good,Off Stump
84.5,"Cummins to Pujara, no run",â€¢,"fuller around off, defended solidly from the front foot",Full,Off Stump
84.4,"Cummins to Pujara, no run",â€¢,"length ball around off and middle, works it towards short midwicket",Good,Off Stump
84.3,"Cummins to Vihari, 1 run",1,"off the mark. Length ball on middle and leg, dabs it down towards fine leg",Good,Off Stump
84.2,"Cummins to Pujara, 1 run",1,"fuller on the pads, tucked away towards midwicket",Full,Leg Stump
84.1,"Cummins to Pujara, no run",â€¢,"short of length outside off, gets on his toes and defends it down square on the off side",Good,Outside Off
83.6,"Hazlewood to Vihari, no run",â€¢,"bouncer over the stumps, bends down and lets it go over his head.",Short,Unknown
83.5,"Hazlewood to Vihari, no run",â€¢,"length ball coming into him, gently tapped to square leg. Vihari wants the single, Pujara sends him back - rightly as it turns out.",Good,Leg Stump
83.4,"Hazlewood to Vihari, no run",â€¢,"coming in sharply again, he was looking to clip it off his pads, but is a bit late on it again. Takes the pad and rolls to the offside",Unknown,Off Stump
83.3,"Hazlewood to Vihari, no run",â€¢,"length on off, defended towards gully",Good,Outside Off
83.2,"Hazlewood to Vihari, no run",â€¢,fuller but doing down leg.,Full,Leg Stump
83.1,"Hazlewood to Vihari, no run",â€¢,"comes back in sharply and Vihari late on the defense, gets it on his thigh pad and the ball goes towards point",Unknown,Outside Off
82.6,"Cummins to Pujara, no run",â€¢,"back of a length nipping in, ends up on the pads, flicks the pad to short leg",Good,Leg Stump
82.5,"Cummins to Pujara, no run",â€¢,"length, coming in on off, straight bat to mid-on",Good,Off Stump
82.4,"Cummins to Pujara, no run",â€¢,"length into him, whipped to square leg",Good,Leg Stump
82.3,"Cummins to Pujara, FOUR runs",4,"Pant has not left the building, he's batting with Pujara's face mask. Three fours in a row off Cummins. But you know it's Pujara because each one is nicely controlled. This was pitched full on leg and Pujara drives through mid-on this time.",Full,Off Stump
82.2,"Cummins to Pujara, FOUR runs",4,shot. Back of a length and a bit more room outside off instead of the tight line Cummins bowls and Pujara rocks back to punch through cover,Good,Outside Off
82.1,"Cummins to Pujara, FOUR runs",4,"too full and Pujara has been on-driving Cummins when he does that. Gets hold of it nicely and to the bowler's left, Cummins has hand outstretched but it eludes his finger tips",Full,Unknown
81.6,"Hazlewood to Vihari, no run",â€¢,"length on a fifth stump, shoulders arms",Good,Unknown
81.5,"Hazlewood to Vihari, no run",â€¢,"zooming into him on off, but he brings bat down in time to defend",Unknown,Off Stump
81.4,"Hazlewood to Vihari, no run",â€¢,"sliding down leg, left alone",Unknown,Leg Stump
81.3,"Hazlewood to Vihari, no run",â€¢,"full outside off, nice stride forward to cover drive, but he can't beat the man in the circle",Full,Outside Off
81.2,"Hazlewood to Vihari, no run",â€¢,"full on the stumps, defended",Full,Unknown
81.1,"Hazlewood to Vihari, no run",â€¢,"full on leg stump, turned into the leg side",Full,Leg Stump
80.6,"Cummins to Pujara, no run",â€¢,"and this one moves away. Cummins never lets the batsman relax. Outside off and seaming away, lets it go",Unknown,Outside Off
80.5,"Cummins to Pujara, no run",â€¢,that's seamed back in sharply. Back of a length outside off and jags in to hit Pujara in the midriff and roll away towards square leg,Good,Outside Off
80.4,"Cummins to Pujara, no run",â€¢,"back of a length outside off, Pujara lets it go through",Good,Outside Off
80.3,"Cummins to Pujara, no run",â€¢,"length ball coming into him, blocked to the bowler's left",Good,Unknown
80.2,"Cummins to Pujara, no run",â€¢,"fuller on off, on the front foot to defend to mid-on",Full,Off Stump
80.1,"Cummins to Pujara, no run",â€¢,"on the money as ever, length on off, Pujara tucks it to midwicket, almost falling over while playing the shot",Good,Off Stump
79.6,"Lyon to Vihari, no run",â€¢,"quicker, Vihari gets behind it and defends",Unknown,Unknown
79.5,"Lyon to Vihari, no run",â€¢,"tossed up outside off, and he's nicely forward again to defend",Full,Outside Off
79.4,"Lyon to Vihari, no run",â€¢,"tossed up on off, big lunge forward to defend",Full,Off Stump
79.3,"Lyon to Vihari, no run",â€¢,"tossed up fuller, comes on the front foot to tap towards midwicket",Full,Unknown
79.2,"Lyon to Vihari, no run",â€¢,"length outside off, spinning in, defended by going across",Good,Outside Off
79.1,"Lyon to Pant, OUT",W,"live by the sword, die by it. Lyon has got his man. He had five men back on the boundary. Pant, undeterred, danced down the track again. But Lyon got this a mite wider and Pant loses his shape trying to thrash it over cover, ends up splicing it to gully. Brings to a close an endlessly entertaining knock",Good,Outside Off
78.6,"Green to Pujara, no run",â€¢,"back of a length and wider outside off, Pujara punches away from body to point",Good,Outside Off
78.5,"Green to Pujara, no run",â€¢,another solid forward defensive to a ball homing in on off stump.,Unknown,Off Stump
78.4,"Green to Pujara, no run",â€¢,"length on off again, defended solidly again",Good,Off Stump
78.3,"Green to Pujara, no run",â€¢,"full, angling into him on off, gets behind it and defends solidly to mid-on",Full,Off Stump
78.2,"Green to Pujara, no run",â€¢,"full on off, defended to mid-on",Full,Off Stump
78.1,"Green to Pujara, FOUR runs",4,"Pujara gets into the act. Short ball on the ribs, swivels and pulls with authority to the square leg boundary",Short,Leg Stump
77.6,"Lyon to Pant, FOUR runs",4,"terrific batting. Pant is toying with Lyon. Down the track again, this time makes some room while doing so and essays a smoothly fluent cover drive that purrs all the way to the boundary.",Good,Outside Off
77.5,"Lyon to Pant, FOUR runs",4,takes on the wide long-on and beats him. This is exhilarating stuff by Pant. what a way to move into the 90s. Down the track and goes flat and straight with his on-drive. Beats the fielder,Good,Outside Off
77.4,"Lyon to Pujara, 1 run",1,"fuller on the stumps, picked off his toes to backward square leg",Full,Off Stump
77.3,"Lyon to Pujara, no run",â€¢,"length outside off, spinning into him, hits him on the thigh pad, on the left leg, going down",Good,Outside Off
77.2,"Lyon to Pant, 1 run",1,Pant also goes down the track and taps this to long-on's left,Good,Unknown
77.1,"Lyon to Pujara, 1 run",1,"down the track, gets to the pitch again, and whips it to square leg's left",Unknown,Leg Stump
76.6,"Green to Pant, no run",â€¢,"back to full and wide outside off, this time Pant shoulders arms",Full,Outside Off
76.5,"Green to Pant, no run",â€¢,"brings the line a lot more straight, on off, confidently punched back to the bowler",Unknown,Off Stump
76.4,"Green to Pant, no run",â€¢,"another full ball well wide of off, this time too Pant reaches for it, drives to cover",Full,Outside Off
76.3,"Green to Pant, FOUR runs",4,and that goes off the outside edge. Same line wide outside off and Pant goes hard at it again. Gets a thick edge that flies over gully,Unknown,Outside Off
76.2,"Green to Pant, FOUR runs",4,"flays it through point but there's some risk in that shot too. Green tempting him with the wide line outside off and Pant goes for it, goes hard too, and beats the man at deep cover who is running to his right",Good,Outside Off
76.1,"Green to Pant, no run",â€¢,length ball on a sixth stump line. Pant ignores it.,Good,Unknown
75.6,"Lyon to Pujara, no run",â€¢,"tossed up outside off, down the track again and this time with bat in front of pad, defends into the offside",Full,Outside Off
75.5,"Lyon to Pujara, no run",â€¢,"fuller on the stumps, defended",Full,Unknown
75.4,"Lyon to Pujara, FOUR runs",4,"drags it short and Pujara picks the gap expertly to raise his second fantastic fifty of the game. Went back and flicks it off his pads, through short leg's feet. Once past that man close in, there's a big gap to pick",Short,Off Stump
75.3,"Lyon to Pujara, no run",â€¢,"tossed up well outside off again, Pujara pads it away towards point",Full,Outside Off
75.2,"Lyon to Pujara, no run",â€¢,"tossed up more, comes down the track and takes it on the half volley, flicks to midwicket",Full,Unknown
75.1,"Lyon to Pujara, no run",â€¢,"tossed up on off, comes down the track, bat behind pad. Ball hits pad and rolls away",Full,Off Stump
74.6,"Green to Pujara, 1 run",1,"some swing into him but Pujara negotiates it comfortably, pushing to mid-on's left for a single",Good,Unknown
74.5,"Green to Pujara, no run",â€¢,"length in the channel, steered towards point",Good,Outside Off
74.4,"Green to Pujara, no run",â€¢,"full on the pads, flicked to square leg",Full,Leg Stump
74.4,"Green to Pujara, 1 wide",1w,a rarity. Test match wide. Too short and too far down leg,Short,Outside Off
74.3,"Green to Pujara, no run",â€¢,goes wider of the crease and angles a full ball into his pads. flicked into the legside,Full,Outside Off
74.2,"Green to Pujara, no run",â€¢,"back of a length on off, defended on the back foot",Good,Off Stump
74.1,"Green to Pant, 3 runs",3,Shot. Pulled in just before the cover boundary by a sprinting Warner. This was full outside off and Pant unfurled a free-flowing cover drive by planting his front foot forward,Full,Outside Off
73.6,"Lyon to Pujara, no run",â€¢,"a bit shorter, and allows him to go back and whip off his pads to square leg",Short,Off Stump
73.5,"Lyon to Pujara, no run",â€¢,"good length on off, defended on the front foot",Good,Off Stump
73.4,"Lyon to Pujara, no run",â€¢,"length outside off, turning into him, flicked with the turn to short fine leg",Good,Outside Off
73.3,"Lyon to Pant, 1 run",1,"fuller, comes on the front foot and nudges this through where short leg would have been",Full,Leg Stump
73.2,"Lyon to Pant, no run",â€¢,"tossed up on the stumps, pushed to cover",Full,Outside Off
73.1,"Lyon to Pant, no run",â€¢,"chops it down and it bounces to slip. Quicker one outside off, Pant was making room to cut. Bounced just before the boot of first slip. That actually came off Paine's pad, which made it even harder for first-slip Smith to hold on",Unknown,Outside Off
72.6,"Starc to Pant, 1 run",1,"bouncer on leg stump, Pant pulls it from near his shoulder by getting inside the line. Keeps it down and fine leg fields",Short,Leg Stump
72.5,"Starc to Pujara, 1 run",1,"length on the pads, Pujara turns it through midwicket to get to 6000 Test runs.",Good,Leg Stump
72.4,"Starc to Pujara, no run",â€¢,"back of a length angling in on off, defended on the back foot",Good,Off Stump
72.3,"Starc to Pujara, no run",â€¢,"better directed bouncer, over off stump. Pujara was getting into position to pull but realised the ball was climbing too steeply and let it go over his head",Short,Off Stump
72.2,"Starc to Pujara, no run",â€¢,"bouncer, but down leg, easily ducked under",Short,Leg Stump
72.1,"Starc to Pujara, FOUR runs",4,"audacious but typically of Pujara it's safe too. Short ball cramping him for room outside off, and Pujara rises up with the ball to slash it over slips and and to the third man boundary. No fielder back there, so it was safe",Short,Outside Off
71.6,"Lyon to Pant, no run",â€¢,"length outside off, punched to point",Good,Outside Off
71.5,"Lyon to Pant, no run",â€¢,"dances down the track again, not completely to the pitch but defends it solidly enough to silly mid-off's left",Unknown,Off Stump
71.4,"Lyon to Pujara, 1 run",1,dragged the length shorter - Pujara's use of feet certainly making Lyon alter plans - and Pujara stays back to cut it to point's right,Good,Outside Off
71.3,"Lyon to Pujara, no run",â€¢,comes on the front foot to defend this towards mid-on from outside off,Good,Outside Off
71.2,"Lyon to Pujara, no run",â€¢,"uses his feet again, gets to the pitch and whips off his toes to square leg. In fact it pinged short leg on the bounce and went off",Short,Off Stump
71.1,"Lyon to Pant, 1 run",1,"fuller on the stumps, steps out and drives along the ground to long-on",Full,Unknown
70.6,"Starc to Pujara, no run",â€¢,short and very far down legside again. Pujara doesn't even have to move,Short,Leg Stump
70.5,"Starc to Pujara, no run",â€¢,"short again, but down the other side this time, too far down leg",Short,Leg Stump
70.4,"Starc to Pujara, no run",â€¢,"banged in short outside off, but too short and too far away from off to have Pujara do anything other than watch it go",Short,Outside Off
70.3,"Starc to Pant, 1 run",1,"back of a length down leg, doesn't rise much, pulled from waist high to fine leg",Good,Leg Stump
70.2,"Starc to Pant, 2 leg byes",2lb,"snorter of a bouncer that's hit him on the helmet. Pant was going for the pull but was late on it, and he's pinged on the left side of the helmet. The ball rolls through the slips area.",Short,Outside Off
70.1,"Starc to Pant, no run",â€¢,"back of length on off, defended on the back foot",Good,Off Stump
69.6,"Lyon to Pujara, no run",â€¢,uses his feet once again and pads it away. Was pitched well outside off,Unknown,Outside Off
69.5,"Lyon to Pujara, no run",â€¢,"length ball on the stumps, turns it towards short midwicket",Good,Unknown
69.4,"Lyon to Pujara, FOUR runs",4,short of length and some room as well. Pujara creates further by going back. Cuts it through covers for four,Good,Outside Off
69.3,"Lyon to Pujara, no run",â€¢,half a step forward to pad it away. An appeal for lbw by Lyon but the umpire isn't interested. The HawkEye confirms it would have missed the off stump,Unknown,Off Stump
69.2,"Lyon to Pujara, no run",â€¢,"length ball around off and middle, stays back and defends",Good,Off Stump
69.1,"Lyon to Pujara, no run",â€¢,"fuller around off, uses his feet to drive it towards mid-on",Full,Off Stump
68.6,"Cummins to Pant, no run",â€¢,"short of length outside off, dabs it towards backward point. Pujara was interested in a single but Pant does the wise thing and sends him back. No need for those at this moment",Good,Outside Off
68.5,"Cummins to Pant, no run",â€¢,"fuller on the stumps, gets behind it and blocks",Full,Unknown
68.4,"Cummins to Pant, no run",â€¢,a bouncer angling across the batsman. Pant is happy to duck under it,Short,Unknown
68.3,"Cummins to Pant, no run",â€¢,beaten and kept low as well. Was a length ball outside off and Pant tries to push at it,Good,Outside Off
68.2,"Cummins to Pant, no run",â€¢,"length ball around off, defended towards cover once again",Good,Outside Off
68.1,"Cummins to Pant, no run",â€¢,"length ball outside off, stays in his crease and defends",Good,Outside Off
67.6,"Lyon to Pujara, FOUR runs",4,"down the track, reaches to the pitch and flicks it in front of square leg, finds the gap to perfection",Unknown,Leg Stump
67.5,"Lyon to Pujara, no run",â€¢,half a step forward and looks to defend. The ball hits the pad and lobs towards cover,Good,Outside Off
67.4,"Lyon to Pujara, no run",â€¢,"fuller around off, comes on the front foot and smothers",Full,Off Stump
67.3,"Lyon to Pant, 1 run",1,"length outside off, punched towards sweeper cover from the back foot",Good,Outside Off
67.2,"Lyon to Pant, no run",â€¢,"length ball outside off, turn and bounce, left alone",Good,Outside Off
67.1,"Lyon to Pant, no run",â€¢,"fuller around off, lunged forward and blocks",Full,Off Stump
66.6,"Cummins to Pujara, no run",â€¢,"length ball outside off, defended square of the wicket",Good,Outside Off
66.5,"Cummins to Pujara, no run",â€¢,"short ball outside off, Pujara sways away",Short,Outside Off
66.4,"Cummins to Pujara, no run",â€¢,"a touch fuller outside off, Pujara plays late and defends",Full,Outside Off
66.3,"Cummins to Pujara, no run",â€¢,"length ball around off, comes forward and defends under his eyes",Good,Off Stump
66.2,"Cummins to Pujara, no run",â€¢,"short of length around off, gets on his toes and defends it down",Good,Off Stump
66.1,"Cummins to Pujara, no run",â€¢,"fuller on the stumps, driven back firmly but Cummins stops it in his followthrough",Full,Unknown
65.6,"Lyon to Pujara, 1 run",1,uses his feet to whip it towards deep square leg,Unknown,Leg Stump
65.5,"Lyon to Pujara, no run",â€¢,stays deep this time and defends it with a straight bat,Unknown,Unknown
65.4,"Lyon to Pujara, no run",â€¢,whips it on the leg side but short leg comes in the way. Pujara was quick to retreat in his crease,Short,Leg Stump
65.3,"Lyon to Pujara, no run",â€¢,"an inside edge this time, on to the pads but goes behind short leg",Short,Leg Stump
65.2,"Lyon to Pujara, no run",â€¢,uses his feet and pushes it towards covers,Good,Outside Off
65.1,"Lyon to Pujara, no run",â€¢,"falls short of first slip. Fuller around off, Pujara was looking to defend but soft hands and the late adjustment of opening the face of the bat save him",Full,Outside Off
64.6,"Cummins to Pant, no run",â€¢,"length ball at the stumps, defended",Good,Unknown
64.5,"Cummins to Pant, FOUR runs",4,"great response. Cummins goes for fuller delivery but Pant just punches it through extra cover, mid-off put in the chase but in vain",Full,Outside Off
64.4,"Cummins to Pant, no run",â€¢,"short of length, kicks off at the batsman, Pant fends at it and is lucky that it goes down towards gully. Looked like it hit him on the glove",Good,Outside Off
64.3,"Cummins to Pant, no run",â€¢,"length ball outside off, stays in the crease and pushes it towards point",Good,Outside Off
64.2,"Cummins to Pant, no run",â€¢,"length ball nipping in, Pant comes forward and blocks. An inside edge on to the pads",Good,Leg Stump
64.1,"Cummins to Pant, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
63.6,"Lyon to Pujara, no run",â€¢,"length ball spinning in towards middle and leg, defended on the leg side",Good,Middle Stump
63.5,"Lyon to Pujara, no run",â€¢,"a big, big appeal for lbw but the umpire is unmoved. Paine is having a chat with Lyon but they decide very early not to review this. Was a length ball spinning in, Pujara went for the flick but missed and was hit on the pad in front of middle and leg. Probably would have gone down",Good,Middle Stump
63.4,"Lyon to Pujara, no run",â€¢,"length ball around off, stays back and defends it late",Good,Off Stump
63.3,"Lyon to Pujara, no run",â€¢,"fuller around off, lunged forward and blocks",Full,Off Stump
63.2,"Lyon to Pujara, no run",â€¢,"length ball on the pads, tucked away towards backward square leg",Good,Leg Stump
63.1,"Lyon to Pujara, no run",â€¢,uses his feet and pushes it towards mid-on,Good,Unknown
62.6,"Starc to Pant, FOUR runs",4,"short this time, Pant transfers the weight back and pulls it in front of square, four more to deep midwicket",Short,Unknown
62.5,"Starc to Pant, no run",â€¢,"fuller and wider outside off, driven but Pucovski dives full length to his left at point to make the stop",Full,Outside Off
62.4,"Starc to Pujara, 1 run",1,"fuller this time, angling on to the pads, Pujara helps it to fine leg",Full,Leg Stump
62.3,"Starc to Pujara, 2 runs",2,"short of length outside off, steers it behind point, Lyon with the chase and a sliding stop to keep it to two",Good,Outside Off
62.2,"Starc to Pujara, no run",â€¢,"length ball around off, stays back and drops it on the off side. Was looking for a single but Pant says no",Good,Off Stump
62.1,"Starc to Pant, 1 run",1,"length ball on the stumps, whipped towards deep square leg",Good,Leg Stump
62.1,"Starc to Pant, (no ball) FOUR runs",5nb,"fuller and wider and creamed through extra cover, leans into the drive. Also, Starc has overstepped",Full,Outside Off
61.6,"Lyon to Pujara, no run",â€¢,uses of feet once again to this length ball before defending,Good,Unknown
61.5,"Lyon to Pujara, no run",â€¢,"length ball at the stumps, Pujara was looking to give himself some room. Pushes it towards covers",Good,Outside Off
61.4,"Lyon to Pujara, no run",â€¢,uses his feet but gets too close to the ball. Pushes it towards mid-on,Good,Unknown
61.3,"Lyon to Pujara, no run",â€¢,"length ball around off and spinning across sharply, worked towards short fine leg",Good,Off Stump
61.2,"Lyon to Pant, 1 run",1,"fuller again, a touch wider, pushes it towards cover-point for a quick single",Full,Outside Off
61.1,"Lyon to Pant, no run",â€¢,"fuller around off, punched to the right of Lyon who dives across to prevent any runs",Full,Off Stump
60.6,"Starc to Pujara, no run",â€¢,"short of length around off, stays back, on his toes and defended",Good,Off Stump
60.5,"Starc to Pujara, 2 runs",2,"short of length angling in on to the pads, flicked away towards square leg, and they comes back for the second",Good,Leg Stump
60.4,"Starc to Pujara, no run",â€¢,"length ball coming in towards the off stump, Pujara is watchful and defends it under his eyes",Good,Off Stump
60.3,"Starc to Pujara, no run",â€¢,"short of length around off, defended on the off side",Good,Off Stump
60.2,"Starc to Pujara, no run",â€¢,a bouncer angling in at the batsman. Pujara ducks under,Short,Unknown
60.1,"Starc to Pant, 1 run",1,"short of length at the body, tucked away towards deep square leg",Good,Leg Stump
59.6,"Lyon to Pujara, no run",â€¢,comes down the track and pads away this length ball. An appeal for bat-pad but denied. There was no bat involved,Good,Leg Stump
59.5,"Lyon to Pujara, no run",â€¢,"length ball spinning in, defended from the back foot",Good,Unknown
59.4,"Lyon to Pant, 1 run",1,"length ball outside off, punched towards point from the back foot",Good,Outside Off
59.3,"Lyon to Pant, no run",â€¢,"length ball on middle and leg, turned towards short midwicket",Good,Middle Stump
59.2,"Lyon to Pant, no run",â€¢,uses his feet to pad it away,Unknown,Leg Stump
59.1,"Lyon to Pant, no run",â€¢,"dropped again by Paine. Fuller outside off and spinning away. Pant with little footwork thrusts his hands at it and gets a healthy outside edge. Paine once again was quick to get up, it hits his gloves and goes down",Full,Outside Off
58.6,"Green to Pujara, no run",â€¢,"length ball around off, gets behind it and blocks",Good,Off Stump
58.5,"Green to Pujara, no run",â€¢,"a loopy bouncer, Pujara has no trouble ducking under that one. Paine collects it around waist",Short,Unknown
58.4,"Green to Pant, 1 run",1,"fuller on the pads, tucked away towards midwicket",Full,Leg Stump
58.3,"Green to Pant, no run",â€¢,"length ball angling in, defended on the leg side",Good,Leg Stump
58.2,"Green to Pant, no run",â€¢,"fuller around off, Pant was late to come forward but defends solidly nonetheless",Full,Off Stump
58.1,"Green to Pant, no run",â€¢,"starts with a bouncer but it's angling down the leg side, Pant leaves it alone",Short,Leg Stump
57.6,"Starc to Pujara, no run",â€¢,"short of length around off, rises on his toes and dabs it towards point",Good,Outside Off
57.5,"Starc to Pujara, no run",â€¢,"an attempted bouncer, doesn't rise much but once again the line is down the leg side. Left alone by Pujara",Short,Leg Stump
57.4,"Starc to Pujara, no run",â€¢,short of length aimed at the ribs. Gets on the top of the bounce and drops it down on the leg side,Good,Leg Stump
57.3,"Starc to Pant, 1 run",1,"an attempted bouncer, swivels and manages to pull it down, it hurried on to him",Short,Unknown
57.2,"Starc to Pant, no run",â€¢,"short of length around off, hops and defends it down",Good,Off Stump
57.1,"Starc to Pant, FOUR runs",4,"short of length around off, Pant arches back and slaps it behind point. Pucovski with the chase but cannot stop the boundary",Good,Outside Off
56.6,"Lyon to Pujara, no run",â€¢,"length ball around off, defended towards mid-on with a straight bat",Good,Off Stump
56.5,"Lyon to Pujara, no run",â€¢,"length ball spinning in, goes deep and defends",Good,Unknown
56.4,"Lyon to Pujara, no run",â€¢,"tossed up around off, a couple of small steps down the ground to smother it",Full,Off Stump
56.3,"Lyon to Pant, 1 run",1,"that's fifty for Pant. Short of length outside off, rocks back and cuts it to sweeper cover",Good,Outside Off
56.2,"Lyon to Pant, SIX runs",6,long-on is in place but Pant backs himself to clear him. And does it comfortably. Use of feet once again and powers it with the bottom hand for back-to-back sixes,Good,Unknown
56.1,"Lyon to Pant, SIX runs",6,"down the ground, reaches to the pitch of the ball and lofts it over wide long-off, going inside out for a six",Unknown,Outside Off
55.6,"Starc to Pujara, no run",â€¢,"short of length outside off, left alone",Good,Outside Off
