ball,bowler_batsman,result,commentary,length,line
65.4,"Lyon to Vihari, 1 run",1,"shorter outside off, he stays on leg and punches it to cover for one",Good,Outside Off
65.3,"Lyon to Vihari, no run",â€¢,"turning into the stumps again from length outside off, tucked to leg and blocked by short leg",Good,Outside Off
65.2,"Lyon to Vihari, no run",â€¢,"touch wider but with turn, he goes across on the back foot and defends carefully",Full,Outside Off
65.1,"Lyon to Vihari, no run",â€¢,"fullish around off stump, driven down to mid on",Full,Off Stump
64.6,"Hazlewood to Pujara, no run",â€¢,"a muted appeal from Paine for a catch down leg, umpire not interested. Much shorter and angling down leg, Pujara looked to play and then withdraw his shot so it went off his hip",Short,Off Stump
64.5,"Hazlewood to Pujara, no run",â€¢,"angling into him again from around off on length, he stays back and defends",Good,Off Stump
64.4,"Hazlewood to Pujara, no run",â€¢,"short of length and angling in, Pujara goes on his toes and keeps it down on leg",Good,Leg Stump
64.3,"Hazlewood to Pujara, no run",â€¢,"bit over pitched again towards the stumps, Pujara defends it back this time",Unknown,Unknown
64.2,"Hazlewood to Pujara, FOUR runs",4,"too full on off, Pujara presents the straight bat and merely pushes it down the ground past Hazlewood's dive that also beats mid-off for four",Full,Off Stump
64.1,"Hazlewood to Pujara, no run",â€¢,"swinging into Pujara from length around off, he closes the face of the bat and finds midwicket",Good,Off Stump
63.6,"Lyon to Vihari, no run",â€¢,"bit of turn into the batsman, he pushes it back with a forward lean again",Unknown,Unknown
63.5,"Lyon to Vihari, no run",â€¢,"shouts of ""catch"" as Matthew Wade leaps again at short leg and the ball evades him again! Clear inside edge off Vihari, as he looked to defend off the front foot and edged the ball onto the pad before it ballooned just beyond Wade's leap",Short,Off Stump
63.4,"Lyon to Vihari, no run",â€¢,"nice and teasing length outside off, half a forward lean and he defends to leg",Good,Outside Off
63.3,"Lyon to Vihari, 2 runs",2,"goes back and across again, this one turning further towards leg and he nudges it fine for two",Unknown,Leg Stump
63.2,"Lyon to Vihari, no run",â€¢,goes back this time for the length ball and defends it to leg with the turn,Good,Leg Stump
63.1,"Lyon to Vihari, no run",â€¢,"bit too full outside off, pushed back to Lyon off the front foot",Full,Outside Off
62.6,"Hazlewood to Pujara, no run",â€¢,"full on the stumps, nicely behind it to defend",Full,Unknown
62.5,"Hazlewood to Pujara, no run",â€¢,"fuller on the stumps, nudged towards square leg",Full,Leg Stump
62.4,"Hazlewood to Pujara, no run",â€¢,"short ball, but misdirected well down legside. Pujara doesn't even need to move to avoid it",Short,Leg Stump
62.3,"Hazlewood to Pujara, no run",â€¢,"fuller on the stumps, turned to square leg",Full,Leg Stump
62.2,"Hazlewood to Pujara, no run",â€¢,"good length on off, solidly behind it to defend",Good,Off Stump
62.1,"Hazlewood to Pujara, no run",â€¢,"full on the stumps, tailing in, defended on the front foot",Full,Unknown
61.6,"Lyon to Vihari, no run",â€¢,"tossed up again, comes on the front foot to clip to mid-on",Full,Unknown
61.5,"Lyon to Vihari, no run",â€¢,"tossed up outside off, solid forward defensive block",Full,Outside Off
61.4,"Lyon to Pujara, 3 runs",3,"dances down the track again, gets to the pitch of it and whips it from outside off through midwicket. excellent running as they take a third. Vihari had to hustle for that last run but Pujara judged it well when he called for it",Unknown,Outside Off
61.3,"Lyon to Pujara, FOUR runs",4,and Pujara's use of his feet means Lyon bowls it too short this time. Pujara's waiting on the back foot and cuts it nicely through point to collect another boundary,Short,Outside Off
61.2,"Lyon to Pujara, no run",â€¢,"good length from Lyon, Pujara was looking to step down again, but couldn't quite get to the pitch and ended up defending",Good,Unknown
61.1,"Lyon to Pujara, FOUR runs",4,"tossed up, Pujara shows nimble footwork to get to the pitch and drive it back down the ground. Takes it on the half volley and finds the long-on boundary. Mid-on was a bit wide so he couldn't cut it off",Full,Outside Off
60.6,"Hazlewood to Vihari, no run",â€¢,"fuller outside off, defended to cover",Full,Outside Off
60.5,"Hazlewood to Vihari, no run",â€¢,"good length outside off, left alone",Good,Outside Off
60.4,"Hazlewood to Vihari, no run",â€¢,"bouncer, but too short and easy enough to duck under",Short,Unknown
60.3,"Hazlewood to Vihari, no run",â€¢,"length ball angled into him, tries to tuck it while moving across, but short leg fields to his right",Good,Leg Stump
60.2,"Hazlewood to Vihari, no run",â€¢,"hint of swing back into him, fuller ball so he's able to clip it off his pads. Can't beat midwicket",Full,Off Stump
60.1,"Hazlewood to Vihari, no run",â€¢,"oooh that was close to off stump. Coming into him outside off, but the length makes this 'leave-able', which Vihari does. Goes over the stumps",Good,Outside Off
59.6,"Lyon to Pujara, no run",â€¢,"down the track he comes and pushes at it, not sure if that came off bat but it was clear of the silly point fielder, just past his outstretched hand to his right",Unknown,Outside Off
59.5,"Lyon to Vihari, 1 run",1,"slightly shorter in length and he goes right back to punch it towards extra cover. The single is on, and they take it",Good,Outside Off
59.4,"Lyon to Vihari, no run",â€¢,"slips it down legside, and Vihari lets it go",Unknown,Outside Off
59.3,"Lyon to Vihari, no run",â€¢,"keeps it on a tight length, getting the ball into a nice loop too. Vihari pats it to mid-on",Good,Unknown
59.2,"Lyon to Vihari, no run",â€¢,"fuller on off, comes forward and works it to backward square leg",Full,Off Stump
59.1,"Lyon to Vihari, no run",â€¢,"tossed up on off, gets behind it and punches towards mid-on",Full,Off Stump
58.6,"Hazlewood to Pujara, no run",â€¢,"full outside off, steered to point on the front foot",Full,Outside Off
58.5,"Hazlewood to Pujara, no run",â€¢,"another short one, this time going past leg stump, ducks under again",Short,Leg Stump
58.4,"Hazlewood to Pujara, no run",â€¢,"full on off, defended on the front foot. Seemed a hint of late swing there, reverse perhaps",Full,Off Stump
58.3,"Hazlewood to Pujara, no run",â€¢,"bouncer over the stumps, ducks under",Short,Unknown
58.2,"Hazlewood to Pujara, 2 runs",2,"too full and on the pads, Pujara clips it nicely through square leg",Full,Leg Stump
58.1,"Hazlewood to Pujara, no run",â€¢,"length on off, defended from the crease",Good,Off Stump
57.6,"Lyon to Vihari, no run",â€¢,"flatter on off, moves across and plays it to backward square leg",Good,Off Stump
57.5,"Lyon to Vihari, no run",â€¢,"tossed up, comes on the front foot to work it to midwicket",Full,Unknown
57.4,"Lyon to Vihari, no run",â€¢,moves across to this fuller one and taps it to midwicket,Full,Unknown
57.3,"Lyon to Vihari, no run",â€¢,"tossed up outside off again, Vihari gets behind it to pat it towards mid-on",Full,Outside Off
57.2,"Lyon to Vihari, no run",â€¢,"tossed up and drifting into off, goes right back and turns it off his pads to square leg",Full,Off Stump
57.1,"Lyon to Vihari, no run",â€¢,"tossed up fuller outside off, comes on the front foot to drive to mid-on. Comes off the inside half of the bat",Full,Outside Off
56.6,"Hazlewood to Pujara, no run",â€¢,"bouncer over leg stump, ducks under",Short,Leg Stump
56.5,"Hazlewood to Pujara, no run",â€¢,"good length angling in outside off, but Pujara knows where his off stump is and that ball is not one that is going to threaten it. Leaves it alone",Good,Outside Off
56.4,"Hazlewood to Pujara, no run",â€¢,"full outside off, solid in defence",Full,Outside Off
56.3,"Hazlewood to Pujara, no run",â€¢,"fuller on off, defended on the front foot",Full,Off Stump
56.2,"Hazlewood to Pujara, no run",â€¢,"length on a fourth stump line, left alone",Good,Unknown
56.1,"Hazlewood to Pujara, no run",â€¢,"length on off, defended",Good,Off Stump
55.6,"Lyon to Pujara, 1 run",1,"tossed up a bit fuller, so Pujara is able to steer it through gully, coming on the front foot and opening the face of the bat",Full,Outside Off
55.5,"Lyon to Pujara, no run",â€¢,giving it a fair bit of rip is Lyon and getting some turn too. Defended from the crease,Unknown,Unknown
55.4,"Lyon to Pujara, no run",â€¢,"tossed up on the stumps, comes forward and works it to square leg",Full,Leg Stump
55.3,"Lyon to Pujara, no run",â€¢,"tossed up on off, lobs to short leg. Australia are reviewing this, they think they've got him bat pad.. The umpire was not interested in the appeal and Pujara didn't look flustered either. Nice loop and dip, pitches and turns past his defensive push. Doesn't look like there is an inside edge onto pad on that one. Nothing on hot spot and nothing on snicko either. They check the lbw too, and the ball is spinning past leg stump. Pujara stays",Full,Off Stump
55.2,"Lyon to Pujara, no run",â€¢,stays in his crease and flicks it to backward square leg,Unknown,Leg Stump
55.1,"Lyon to Pujara, no run",â€¢,"good length, spinning into him, pops into the air as he looks to turn it around the corner. No one at leg slip, so it's safe",Good,Outside Off
54.6,"Cummins to Vihari, no run",â€¢,"back of a length nipping into him, gets right behind it to defend it back",Good,Unknown
54.5,"Cummins to Vihari, no run",â€¢,"bouncer first up, but down leg, easy enough to duck under",Short,Leg Stump
54.4,"Cummins to Rahane, OUT",W,"he's chopped on. Pat Cummins, as he does so often, has produced something. Back of a length outside off, and jagged in appreciably. Too close to cut, which is what Rahane was looking to do, and didn't bounce as much as he expected it to either. Ends up getting the bottom edge of the bat to crash into the stumps",Good,Outside Off
54.3,"Cummins to Pujara, 1 run",1,"full on off, gets his bat down in time to push it with soft hands to mid-off. Calls him through for a well-judged quick single",Full,Off Stump
54.2,"Cummins to Pujara, no run",â€¢,"bouncer, sees it coming and ducks under",Short,Unknown
54.1,"Cummins to Pujara, no run",â€¢,"length coming into him, tucked to square leg",Good,Leg Stump
53.6,"Lyon to Rahane, SIX runs",6,"boom. Rahane skips down the track and unleashes a powerful thump down the ground, carries all the way over long-on. This was tossed up again on leg, he made a wee bit of room, and the connection was so good, the ball carried over without even a full flourish of the bat",Full,Leg Stump
53.5,"Lyon to Rahane, no run",â€¢,"tossed up, pushed into the offside",Full,Off Stump
53.4,"Lyon to Rahane, no run",â€¢,"was that a chance? Harsh to call it that. Lyon's drift gets the inside edge onto pad as Rahane is coming forward to defend, the ball balloons over Wade at short leg. He leaps up but can only get a fingertip to the ball",Short,Leg Stump
53.3,"Lyon to Rahane, no run",â€¢,"tossed up fuller outside off, comes on the front foot to defend",Full,Outside Off
53.2,"Lyon to Rahane, no run",â€¢,"a bit flatter, keeps the same line outside off, this time Rahane uses wrists to work it to midwicket",Good,Outside Off
53.1,"Lyon to Rahane, no run",â€¢,"length outside off, goes back and punches to point",Good,Outside Off
52.6,"Cummins to Pujara, no run",â€¢,"back of a length on off, defended to cover",Good,Outside Off
52.5,"Cummins to Pujara, no run",â€¢,"snorter, and well done to Pujara to sway out of the way. On target and quick, rising up at his helmet on off, Pujara drops his gloves and gets his head out of the way",Unknown,Off Stump
52.4,"Cummins to Pujara, no run",â€¢,"length coming into him a tad, tucks it off his thigh pad to square leg",Good,Off Stump
52.3,"Cummins to Pujara, no run",â€¢,"back of a length nibbling at off stump, defended solidly",Good,Off Stump
52.2,"Cummins to Rahane, 1 run",1,"takes on the short ball again. Both times he has done that, the ball has been within hitting range. Keeps the pull shot down and controlled once again too, to deep square leg",Short,Leg Stump
52.1,"Cummins to Rahane, 2 runs",2,"strays in length a bit, too full and straight and Rahane clips it through midwicket on the front foot",Full,Unknown
51.6,"Starc to Rahane, 1 run",1,"connects with the pull this time. Another short ball, rising up to his shoulders, he transfers weight back nicely and swivels, keeps the pull down. Deep square leg fields",Short,Leg Stump
51.5,"Starc to Rahane, no run",â€¢,"length on the stumps, pushed to cover",Good,Outside Off
51.4,"Starc to Rahane, no run",â€¢,"and another short one, into Rahane's ribs on leg stump, and he does well to pat it down",Short,Leg Stump
51.3,"Starc to Rahane, no run",â€¢,"length on middle and leg, patted towards short leg",Good,Middle Stump
51.2,"Starc to Rahane, no run",â€¢,"length on the stumps, tapped towards mid-off",Good,Off Stump
51.1,"Starc to Rahane, FOUR runs",4,"lovely shot. Got a bad ball and took a full toll. Half volley outside off, and he leans into the punch, gets it very sweetly and threads it through cover",Full,Outside Off
50.6,"Cummins to Pujara, no run",â€¢,"goes a bit wider of the crease to slant it more in, Pujara equal to the task, pushes it towards midwicket",Unknown,Outside Off
50.5,"Cummins to Pujara, no run",â€¢,"ooh that one came in a bit from outside off, but Pujara keeps it out with a soft, defensive prod. Got an inside edge onto pad and it rolls away into the offside",Unknown,Outside Off
50.4,"Cummins to Pujara, no run",â€¢,"back of a length on off, patted back down the pitch",Good,Off Stump
50.3,"Cummins to Pujara, no run",â€¢,"fuller on the stumps, defended calmly",Full,Unknown
50.2,"Cummins to Pujara, no run",â€¢,another short one - seems to be a definite plan to Pujara - but it's short enough for him to see it coming and bend down to let it pass,Short,Unknown
50.1,"Cummins to Rahane, 1 run",1,"fuller on the stumps, comes on the front foot to nudge it through square leg",Full,Leg Stump
49.6,"Starc to Pujara, no run",â€¢,"another short one but this is easier to duck under, which Pujara does",Short,Unknown
49.5,"Starc to Pujara, no run",â€¢,"back of a length on a fifth stump line, left alone",Good,Unknown
49.4,"Starc to Pujara, no run",â€¢,"slips in another short one, trying to strangle him down the leg side, but Pujara is good with his hands, doesn't follow the ball and lets it hiss past his ribs",Short,Outside Off
49.3,"Starc to Pujara, no run",â€¢,"length coming into him from the angle, tucked to square leg",Good,Leg Stump
49.2,"Starc to Pujara, no run",â€¢,"bouncer, on target and Pujara ducks under in a hurry",Short,Unknown
49.1,"Starc to Pujara, no run",â€¢,"fuller outside off, defended",Full,Outside Off
48.6,"Cummins to Rahane, no run",â€¢,"that one spat up off a length. Outside off, and Rahane was surprised by the bounce, ended up having to get his hands up quickly towards ribs and dropping the ball down in defence. Hit him on the splice of the bat and he had to take one hand off",Good,Outside Off
48.5,"Cummins to Rahane, no run",â€¢,"length ball, angling into him, tucked towards midwicket",Good,Unknown
48.4,"Cummins to Rahane, no run",â€¢,"bouncer, but veering down leg side. He thought of going for it but the ball was too far down leg",Short,Leg Stump
48.3,"Cummins to Rahane, no run",â€¢,"good length, hint of movement into him, but he's solid in defending it towards point",Good,Outside Off
48.2,"Cummins to Rahane, no run",â€¢,"fuller on the stumps, patted to short leg",Full,Leg Stump
48.1,"Cummins to Rahane, no run",â€¢,"tight line and length, nibbling at off stump, defended into the offside from the crease",Good,Off Stump
47.6,"Starc to Pujara, no run",â€¢,"back of a length outside off, pushed with bat away from body towards point",Good,Outside Off
47.5,"Starc to Rahane, 1 run",1,"too full on the pads and nicely tucked through square leg, to the right of the fielder in the circle",Full,Leg Stump
47.4,"Starc to Rahane, no run",â€¢,"length, attacking the stumps, steered towards point",Good,Outside Off
47.3,"Starc to Rahane, no run",â€¢,"length on the stumps, nudged towards mid-on",Good,Unknown
47.2,"Starc to Rahane, no run",â€¢,"digs it in short on leg stump, Rahane thought about going for it it but then pulled out of the shot in time as the ball sailed well over his left shoulder",Short,Leg Stump
47.1,"Starc to Rahane, no run",â€¢,"length on the stumps, defended back",Good,Unknown
46.6,"Cummins to Pujara, no run",â€¢,nipping into him from a hard length but Pujara solidly behind it to defend,Good,Unknown
46.5,"Cummins to Pujara, no run",â€¢,"back of a length outside off, pushed to point",Good,Outside Off
46.4,"Cummins to Pujara, no run",â€¢,"keeps it on the stumps, Pujara gently pats it towards mid-on",Good,Unknown
46.3,"Cummins to Pujara, no run",â€¢,"fuller and on the stumps, patted back to the bowler while he's a bit off balance due to the length, which is yorker-length almost",Yorker,Off Stump
46.2,"Cummins to Pujara, no run",â€¢,"perfect length and in that channel outside off, defended on the front foot again",Good,Outside Off
46.1,"Cummins to Pujara, no run",â€¢,on target straightaway as he normally is. Pujara defends outside off on the front foot,Unknown,Outside Off
45.6,"Lyon to Rahane, no run",â€¢,"good length tossed up outside off, gets right behind the ball and punches it to the bowler's left",Full,Outside Off
45.5,"Lyon to Pujara, 1 run",1,"room outside off again, and stroked through point by staying legside of the ball",Unknown,Outside Off
45.4,"Lyon to Pujara, no run",â€¢,"nicely tossed up outside off, dipping on him, but solidly defended on the front foot",Full,Outside Off
45.3,"Lyon to Pujara, 2 runs",2,"no need to dance down the track to that one, a bit shorter outside off, and he goes on the back foot to punch crisply through cover",Good,Outside Off
45.2,"Lyon to Rahane, 1 run",1,very full and flicked through midwicket on the front foot,Full,Unknown
45.1,"Lyon to Rahane, no run",â€¢,"tossed up, on off to start with rather than his seventh stump line, defended on the front foot towards midwicket",Full,Off Stump
44.6,"Starc to Pujara, no run",â€¢,"short again, but well outside off this time, left alone",Short,Outside Off
44.5,"Starc to Pujara, no run",â€¢,"short of length angling in, Pujara moves just towards the off side and lets it go behind his back",Good,Off Stump
44.4,"Starc to Pujara, no run",â€¢,"short of length around off, gets on his toes and blocks",Good,Off Stump
44.3,"Starc to Pujara, no run",â€¢,"146.4kph, short of length, landing in the line of the stumps and angling away. Pujara drops his hands and lets it go through",Good,Unknown
44.2,"Starc to Pujara, no run",â€¢,"goes for the yorker but misses his mark. Ends up bowling full just outside off, defended",Yorker,Outside Off
44.1,"Starc to Pujara, no run",â€¢,"short of length in the channel, left alone",Good,Unknown
43.6,"Lyon to Rahane, no run",â€¢,"fuller around off, pushes it down the wicket",Full,Off Stump
43.5,"Lyon to Rahane, no run",â€¢,"flatter and quicker outside off, spinning back in sharply but Rahane is quick to get his bat down despite being on the back foot",Good,Outside Off
43.4,"Lyon to Rahane, no run",â€¢,"length ball around off, goes back and punches it towards the bowler",Good,Off Stump
43.3,"Lyon to Rahane, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
43.2,"Lyon to Rahane, no run",â€¢,"length ball on the stumps, defended from the back foot",Good,Unknown
43.1,"Lyon to Rahane, no run",â€¢,"fuller around off, comes forward and blocks",Full,Off Stump
42.6,"Starc to Pujara, no run",â€¢,"awkward in-between length, good bounce as well but the line is down the leg side and Pujara manages to just stay away from it",Good,Leg Stump
42.5,"Starc to Pujara, no run",â€¢,"length ball outside off, stands tall and defends it on the leg side",Good,Outside Off
42.4,"Starc to Pujara, no run",â€¢,"a bumper this time, Pujara is not taking that one and ducks under",Short,Unknown
42.3,"Starc to Pujara, no run",â€¢,"fuller around off, comes forward and defends",Full,Off Stump
42.2,"Starc to Pujara, no run",â€¢,"short of length near the rib cage, defends it behind square",Good,Unknown
42.1,"Starc to Pujara, no run",â€¢,"length ball on the pads, flicked towards square leg",Good,Leg Stump
41.6,"Lyon to Rahane, no run",â€¢,"length ball around off, comes forward and defends",Good,Off Stump
41.5,"Lyon to Rahane, no run",â€¢,"slower in the air, shorter and wider too, Rahane goes deep and defends it on the off side",Short,Outside Off
41.4,"Lyon to Rahane, no run",â€¢,"length ball around off, turns it towards midwicket",Good,Off Stump
41.3,"Lyon to Rahane, no run",â€¢,"length ball around off, stays back and soft-hands it behind square",Good,Off Stump
41.2,"Lyon to Rahane, no run",â€¢,"tossed up outside off, comes forward and blocks",Full,Outside Off
41.1,"Lyon to Pujara, 3 runs",3,"jumps out of his crease, gets to the pitch and whips it towards deep midwicket, triples his score in two balls",Unknown,Unknown
40.6,"Starc to Pujara, 3 runs",3,fuller outside off and pushed past mid-off and they come back for three. Pujara his doubled his score in one shot after facing 39 balls,Full,Outside Off
40.5,"Starc to Pujara, no run",â€¢,"length ball from wide of the crease, defended",Good,Outside Off
40.4,"Starc to Pujara, no run",â€¢,"length ball angling, defended on the leg side",Good,Leg Stump
40.3,"Starc to Pujara, no run",â€¢,"short of length outside off, left alone",Good,Outside Off
40.2,"Starc to Rahane, 1 run",1,"short of length again and extra bounce again, hits Rahane on the gloves and goes in the air towards from the leg gully moved before this over",Good,Outside Off
40.1,"Starc to Rahane, no run",â€¢,"short of length, some extra bounce and just leaving the batsman, Rahane does well to stay away from it",Good,Unknown
39.6,"Lyon to Rahane, 1 run",1,"length again, spinning in towards the batsman, whipped towards midwicket",Good,Unknown
39.5,"Lyon to Rahane, no run",â€¢,"length ball around off, goes back and defends",Good,Off Stump
39.4,"Lyon to Rahane, no run",â€¢,"fuller outside off, Rahane takes a big forward stride before padding it away. An appeal for lbw as he wasn't playing a shot but was it turning enough to hit the stumps? Paine thinks so and goes for the review. There is some confusion, don't know what but the two on-field umpires are in a long discussion. Finally, we are having replays and they show umpire's call on stumps. Would have just nicked the off stick and Rahane survives",Full,Outside Off
39.3,"Lyon to Rahane, no run",â€¢,"a touch fuller this time, same response from Rahane, defended from the front foot",Full,Unknown
39.2,"Lyon to Rahane, no run",â€¢,"tossed up outside off, leans forward and blocks",Full,Outside Off
39.1,"Lyon to Rahane, no run",â€¢,"fuller on the stumps, whips it towards mid-on",Full,Unknown
38.6,"Starc to Pujara, no run",â€¢,"fuller around off, half a stride forward and blocked",Full,Off Stump
38.5,"Starc to Pujara, no run",â€¢,"goes for the yorker, on the leg stump. Pujara is up to it, defends it watchfully",Yorker,Leg Stump
38.4,"Starc to Pujara, no run",â€¢,"length ball at the off stump, Pujara was looking to defend but the extra bounce means it hit him on the gloves and luckily for India, it goes to the right of short leg",Good,Off Stump
38.3,"Starc to Pujara, no run",â€¢,"short of length slanting in from wide of the stumps, shouldered arms once again",Good,Outside Off
38.2,"Starc to Pujara, no run",â€¢,"fuller in the channel. Around fifth stump, left alone",Full,Unknown
38.1,"Starc to Pujara, no run",â€¢,"length ball angling in, comes forward and blocks",Good,Unknown
37.6,"Lyon to Rahane, no run",â€¢,"length ball on middle and leg, turns it towards short leg from the back foot",Good,Middle Stump
37.5,"Lyon to Rahane, no run",â€¢,"length outside off, this too kept a touch low. Rahane is watchful and does well to punch it back",Good,Outside Off
37.4,"Lyon to Rahane, no run",â€¢,"length ball around off, goes back and turns it on the leg side",Good,Off Stump
37.3,"Lyon to Rahane, 2 runs",2,"turns in sharply from outside off, Rahane goes back and punches it through covers",Good,Outside Off
37.2,"Lyon to Rahane, no run",â€¢,"uses his feet to skip down the track and drive it, but it goes straight towards mid-off",Unknown,Off Stump
37.1,"Lyon to Rahane, no run",â€¢,"fuller around off, comes forward and blocks",Full,Off Stump
36.6,"Cummins to Pujara, no run",â€¢,"fuller around off, comes forward and blocks",Full,Off Stump
36.5,"Cummins to Pujara, no run",â€¢,"short of length around off, stays back and punches it towards the bowler",Good,Off Stump
36.4,"Cummins to Pujara, no run",â€¢,"length ball around off, stays back and defends. Kept a bit low this one",Good,Off Stump
36.3,"Cummins to Pujara, no run",â€¢,"a bouncer this time, Pujara ducks under easily having picked it up early",Short,Unknown
36.2,"Cummins to Pujara, no run",â€¢,"fuller around off, comes forward and offers a solid defensive shot",Full,Off Stump
36.1,"Cummins to Pujara, no run",â€¢,"length ball, just around that fourth-stump line, Pujara leaves that alone",Good,Unknown
35.6,"Lyon to Rahane, no run",â€¢,"tossed up outside off, lunges forward and blocks",Full,Outside Off
35.5,"Lyon to Rahane, no run",â€¢,"length ball spinning on to the pads, misses the flick and gets hit on the pads. Shouts of catch it but the ball falls in front of short leg. There was an inside edge on to his thigh",Good,Leg Stump
35.4,"Lyon to Rahane, no run",â€¢,"tossed up around off, comes forward and blocks",Full,Off Stump
35.3,"Lyon to Rahane, no run",â€¢,"length ball, turning in sharply from outside off, Rahane goes back and across and turns it towards short leg",Good,Outside Off
35.2,"Lyon to Rahane, no run",â€¢,"length ball around off, goes back and defends it on the leg side",Good,Off Stump
35.1,"Lyon to Rahane, no run",â€¢,"fuller around off, comes forward and defends with soft hands",Full,Off Stump
34.6,"Cummins to Pujara, no run",â€¢,"raps him on the glove. Extra bounce from a length outside off, Pujara was looking to defend but it hits him on the bottom hand instead",Good,Outside Off
34.5,"Cummins to Pujara, no run",â€¢,"length ball outside off, Pujara looked in two minds initially before leaving it alone and it kept coming in with the angle",Good,Outside Off
34.4,"Cummins to Pujara, no run",â€¢,"length ball around off, stays back and offers a vertical bat",Good,Off Stump
34.3,"Cummins to Pujara, no run",â€¢,"length ball around middle, hits the bat high as Pujara closes the face to turn it towards square leg",Good,Middle Stump
34.2,"Cummins to Pujara, no run",â€¢,"fuller around off, comes forward and blocks",Full,Off Stump
34.1,"Cummins to Pujara, no run",â€¢,"fuller around off, comes forward and pushes it towards mid-on",Full,Off Stump
33.6,"Lyon to Rahane, no run",â€¢,"fuller around off, comes forward, gets low and defends",Full,Off Stump
33.5,"Lyon to Rahane, no run",â€¢,"short of length around off, goes deep and blocks",Good,Off Stump
33.4,"Lyon to Rahane, no run",â€¢,"length ball, flatter and quicker, goes back and blocks",Good,Unknown
33.3,"Lyon to Rahane, no run",â€¢,"length around off, comes forward and defends",Good,Off Stump
33.2,"Lyon to Rahane, no run",â€¢,"tossed up outside off, comes forward and thrusts bat and pad at it",Full,Outside Off
33.1,"Lyon to Rahane, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
32.6,"Cummins to Pujara, no run",â€¢,"a touch shorter and a touch wider this time, defended from the back foot",Short,Outside Off
32.5,"Cummins to Pujara, no run",â€¢,"beaten again. Coming in with the arm, hitting a good length spot just outside off. Pujara goes for the forward defence only to be beaten by the away seam movement",Good,Outside Off
32.4,"Cummins to Rahane, 1 run",1,"length ball on the pads, tucked away towards fine leg for one",Good,Leg Stump
32.3,"Cummins to Rahane, no run",â€¢,length ball coming back in off the seam. Looks to defend but is beaten and hit high on the thigh,Good,Off Stump
32.2,"Cummins to Rahane, no run",â€¢,"length ball at the stumps, defended",Good,Unknown
32.1,"Cummins to Gill, OUT",W,"And there, we have jinxed him it seems. A length ball outside off, Gill pushes at it, with hard hands it looks like as the ball goes low to Green's left at gully, who dives and gets both hands to it",Good,Outside Off
31.6,"Lyon to Pujara, no run",â€¢,"length ball around off, stays in his crease and defends",Good,Off Stump
31.5,"Lyon to Pujara, no run",â€¢,"length ball on the pads, flicks it towards short midwicket",Good,Leg Stump
31.4,"Lyon to Pujara, no run",â€¢,"tossed up around off, lunges forward and blocks",Full,Off Stump
31.3,"Lyon to Gill, 1 run",1,maiden Test fifty for Shubman Gill. Was a length ball on the pads and he turned it towards square leg for a quick single,Good,Leg Stump
31.2,"Lyon to Gill, no run",â€¢,"length ball around off, comes forward and defends it with bat and pad close",Good,Off Stump
31.1,"Lyon to Gill, no run",â€¢,"length ball at the stumps, stays back and defends",Good,Unknown
30.6,"Cummins to Pujara, no run",â€¢,"beats the bat with a beauty! It could have been an outside edge on another day, like it happened during 36 all out. This time it pitches around the fourth stump, Pujara pushes at it tentatively but it moves away to beat the bat",Unknown,Unknown
30.5,"Cummins to Pujara, no run",â€¢,"short of length on middle and leg, flicked behind square leg but Wade dives to his left there to make the stop",Good,Middle Stump
30.4,"Cummins to Pujara, no run",â€¢,"short of length outside off, gets on his toes and drops it on the off side",Good,Outside Off
30.3,"Cummins to Pujara, no run",â€¢,"length ball in the corridor, a big front-foot stride before shouldering arms",Good,Outside Off
30.2,"Cummins to Pujara, no run",â€¢,"fuller on the stumps, pushes it down the ground",Full,Unknown
30.1,"Cummins to Pujara, no run",â€¢,"length ball outside off, stays beside the line and blocks",Good,Outside Off
29.6,"Lyon to Pujara, 3 runs",3,"length ball on the stumps, whipped away this time, gets three to deep midwicket",Good,Unknown
29.5,"Lyon to Pujara, no run",â€¢,"length outside off, turns back in sharply to hit Pujara on the back pad as he was looking to leave it. An appeal for lbw as Pujara wasn't playing a shot, but denied as it wasn't spinning back in to hit the stumps",Good,Outside Off
29.4,"Lyon to Pujara, no run",â€¢,"length ball spinning in from outside off, turns it towards square leg",Good,Outside Off
29.3,"Lyon to Pujara, no run",â€¢,"a touch fuller and closer, a front-foot defence this time",Full,Unknown
29.2,"Lyon to Pujara, no run",â€¢,"length ball outside off, spinning back sharply. Pujara had his off stump covered before leaving it",Good,Outside Off
29.1,"Lyon to Pujara, no run",â€¢,"length ball on the stumps, comes forward and blocks",Good,Unknown
28.6,"Cummins to Gill, 2 runs",2,"short of length around off, Gill gets on his toes to counter the extra bounce and punch it through covers",Good,Outside Off
28.5,"Cummins to Gill, no run",â€¢,"beautiful delivery. Was a length ball just outside off, forcing Gill to play who comes forward and looks to defend but is beaten as the ball moves away off the seam",Good,Outside Off
28.4,"Cummins to Gill, no run",â€¢,"short of length at the batsman, taps it towards midwicket and looks to sneak in a quick single, Pujara sends him back wisely",Good,Unknown
28.3,"Cummins to Gill, no run",â€¢,"fuller on the stumps, defended down the ground",Full,Unknown
28.2,"Cummins to Gill, FOUR runs",4,"excellent placement. Short of length outside off, punches through covers this time. Was more like a short-arm punch",Good,Outside Off
