ball,bowler_batsman,result,commentary,length,line
33.4,"Siraj to Labuschagne, no run",â€¢,"nice and full, Marnus in two minds: 'should I play, should I leave?' Lets it go in the end",Full,Unknown
33.3,"Siraj to Labuschagne, no run",â€¢,"length outside off, defended back",Good,Outside Off
33.2,"Siraj to Labuschagne, 2 runs",2,"slips this into middle and leg, neat roll of the wrists to work it into the gap at square leg",Unknown,Outside Off
33.1,"Siraj to Head, 3 runs",3,"flicked into the gap at midwicket for three, this was too full from Siraj",Full,Unknown
32.6,"Ashwin to Labuschagne, no run",â€¢,"loop, turn, but Marnus is nicely forward in defence",Unknown,Unknown
32.5,"Ashwin to Labuschagne, no run",â€¢,defended as he plays forward,Unknown,Unknown
32.4,"Ashwin to Head, 1 bye",1b,"fired down again, Pant gets glove but can't fully stop it, another bye",Full,Unknown
32.3,"Ashwin to Head, no run",â€¢,"nicely tossed up, Head lunges forward and defends",Full,Unknown
32.2,"Ashwin to Head, no run",â€¢,"punched to cover, this was a touch short",Good,Outside Off
32.1,"Ashwin to Head, 4 byes",4b,"slides one down leg, Pant just a fraction late to get across, four byes",Unknown,Leg Stump
31.6,"Siraj to Labuschagne, no run",â€¢,works this incoming length ball into the leg side,Good,Leg Stump
31.5,"Siraj to Head, 1 run",1,"slanted across, punched wide of mid-off",Unknown,Outside Off
31.4,"Siraj to Head, no run",â€¢,"edged but safe, Rahane throws himself to his right to pull off a one-handed stop. Nearly carried",Short,Off Stump
31.3,"Siraj to Head, no run",â€¢,"length ball angling in, punched back down the pitch",Good,Unknown
31.2,"Siraj to Labuschagne, 1 run",1,works this down to fine leg,Unknown,Leg Stump
31.1,"Siraj to Labuschagne, no run",â€¢,"good ball, full and just nipping back in a bit, Marnus leaves. Very close to the off stump",Full,Off Stump
30.6,"Ashwin to Labuschagne, 1 run",1,"fuller, looks to go back to cut, squirted to the off side.",Full,Off Stump
30.5,"Ashwin to Head, 1 run",1,goes deep back into the crease and turns it wide of short leg,Short,Outside Off
30.4,"Ashwin to Head, no run",â€¢,lunges forward and works this with the angle to mid-on,Good,Unknown
30.3,"Ashwin to Labuschagne, 1 run",1,makes a bit of room and forces this wide of cover,Good,Outside Off
30.2,"Ashwin to Labuschagne, no run",â€¢,gets well forward and defends this tossed up delivery on middle,Full,Middle Stump
30.1,"Ashwin to Labuschagne, no run",â€¢,slaps this to mid-off as he makes room to play this shortish delivery,Short,Off Stump
29.6,"Siraj to Head, no run",â€¢,"good short ball at 143kph, whizzes past Head as he ducks under this one",Short,Unknown
29.5,"Siraj to Head, no run",â€¢,"length ball, closer to the stumps, defended back",Good,Unknown
29.4,"Siraj to Head, 2 runs",2,width and he punches this beautifully into the gap at extra cover,Full,Outside Off
29.3,"Siraj to Head, no run",â€¢,squirted away to point as he defends this from the crease,Unknown,Outside Off
29.2,"Siraj to Head, no run",â€¢,"angles one across, nice and full, left alone",Full,Unknown
29.1,"Siraj to Head, no run",â€¢,"length ball on middle-and-off, defended from the crease",Good,Off Stump
28.6,"Ashwin to Labuschagne, no run",â€¢,"in the air, juuuuuuust wide of short leg as he put his right hand out. Marnus went back into the crease to play this, extra bounce from Ashwin",Short,Outside Off
28.5,"Ashwin to Labuschagne, no run",â€¢,lunges forward and half-sweeps to short leg,Short,Leg Stump
28.4,"Ashwin to Labuschagne, no run",â€¢,"gently tucked wide of short leg, a bit of a yes-no between Marnus and Head, they don't take the single",Short,Outside Off
28.3,"Ashwin to Labuschagne, no run",â€¢,"slows it down nicely, Marnus is well forward as he smothers the spin",Unknown,Unknown
28.2,"Ashwin to Labuschagne, no run",â€¢,defended off the backfoot into the leg side,Unknown,Off Stump
28.1,"Ashwin to Labuschagne, no run",â€¢,"length on middle, Marnus right back into the crease as he defends",Good,Middle Stump
27.6,"Siraj to Labuschagne, 1 run",1,shuffles across to flick this full ball on the pads to long leg,Full,Leg Stump
27.5,"Siraj to Head, 1 run",1,"nice length, fuller and draws him forward, Head pats it into the off side towards cover for a quick single",Full,Outside Off
27.4,"Siraj to Head, no run",â€¢,"short of a length and angling away, left alone",Good,Unknown
27.3,"Siraj to Head, no run",â€¢,"hint of width as he slants it across, eased to point",Unknown,Outside Off
27.2,"Siraj to Head, no run",â€¢,"back of a length and angling away, he hops back and defends",Good,Unknown
27.1,"Siraj to Head, no run",â€¢,"good start, slants a full ball across, Head shows the full face of the bat in defence",Full,Unknown
26.6,"Ashwin to Labuschagne, no run",â€¢,"fuller again, looks to whip it away but finds short leg in the way",Full,Leg Stump
26.5,"Ashwin to Labuschagne, no run",â€¢,"fuller on the stumps, defended with a straight bat this time",Full,Unknown
26.4,"Ashwin to Labuschagne, no run",â€¢,"and it has paid off, or not? Was a length ball at the stumps, Labuschagne goes for the sweep and misses. An appeal for lbw and up goes the finger. The batsman has decided to review it but I think that's more in hope than anything. Pitched in line, no bat involved, struck the batsman in front of middle and leg...and it would have bounced over the stumps! Labuschagne survives",Good,Off Stump
26.3,"Ashwin to Head, 1 run",1,"length ball, pitching outside off, works it towards short midwicket for a quick single",Good,Outside Off
26.2,"Ashwin to Head, no run",â€¢,"another length ball, pushes it back to the bowler",Good,Unknown
26.1,"Ashwin to Head, no run",â€¢,"length ball, pitching just outside leg, turned away",Good,Leg Stump
25.6,"Jadeja to Labuschagne, no run",â€¢,length ball just outside off and spinning away sharply. Left alone,Good,Outside Off
25.5,"Jadeja to Head, 3 byes",3b,"length ball down the leg side and keeps going away with the angle, Pant fails to collect it, Agarwal stops it just inside",Good,Leg Stump
25.4,"Jadeja to Labuschagne, 1 run",1,"fuller on the stumps, punched towards extra cover for a quick single",Full,Outside Off
25.3,"Jadeja to Labuschagne, no run",â€¢,"flighted outside off, defended from the front foot",Unknown,Outside Off
25.2,"Jadeja to Labuschagne, 2 runs",2,fuller and wider and Labuschagne throws his bat at it. Shouts of catch it as he gets it from the top half of the bat. Far away from the cover fielder,Full,Outside Off
25.1,"Jadeja to Labuschagne, FOUR runs",4,short of length and enough room. Cuts it square of the wicket for another four,Good,Unknown
24.6,"Ashwin to Head, no run",â€¢,"fuller on the off side, defended again",Full,Off Stump
24.5,"Ashwin to Head, no run",â€¢,"tossed up outside off, defended on the off side",Full,Outside Off
24.4,"Ashwin to Head, no run",â€¢,"length ball around off, turns it on the leg side",Good,Off Stump
24.3,"Ashwin to Head, no run",â€¢,"an attempted straighter ball, but it's outside off, left alone",Unknown,Outside Off
24.2,"Ashwin to Head, no run",â€¢,"tossed up around off, pushes it towards mid-off",Full,Off Stump
24.1,"Ashwin to Head, no run",â€¢,"fuller on the stumps, pushes it back",Full,Unknown
23.6,"Jadeja to Labuschagne, no run",â€¢,"slower in the air this time, Labuschagne once again comes forward and blocks. Not from the middle though this time",Unknown,Middle Stump
23.5,"Jadeja to Labuschagne, no run",â€¢,"fuller on the stumps, lunges forward and defends",Full,Unknown
23.4,"Jadeja to Labuschagne, no run",â€¢,"flatter at the stumps, blocked",Good,Unknown
23.3,"Jadeja to Labuschagne, no run",â€¢,"fuller on middle and leg, whipped but cannot beat midwicket",Full,Middle Stump
23.2,"Jadeja to Labuschagne, FOUR runs",4,"length outside off, some extra bounce. Labuschagne does well to just tap it past the slip and pocket a boundary despite a chasing effort from Agarwal",Good,Outside Off
23.1,"Jadeja to Labuschagne, no run",â€¢,"length ball outside off, steered towards short third man",Good,Outside Off
22.6,"Ashwin to Head, no run",â€¢,"length ball around off, pushed towards silly mid-off",Good,Off Stump
22.5,"Ashwin to Head, no run",â€¢,"tossed up around off, comes forward and pushes it back gently",Full,Off Stump
22.4,"Ashwin to Labuschagne, 1 run",1,"fuller on the stumps, flicked towards midwicket for an easy single",Full,Unknown
22.3,"Ashwin to Head, 1 run",1,"straying down the leg side, a rare loose ball from Ashwin. Flicked away behind square leg",Unknown,Leg Stump
22.2,"Ashwin to Head, no run",â€¢,"slower in the air, length ball around off, defended with the turn",Good,Off Stump
22.1,"Ashwin to Head, no run",â€¢,"fuller around off, pushes it towards the bowler",Full,Off Stump
21.6,"Jadeja to Labuschagne, no run",â€¢,"fuller around off, whipped but mistimed towards mid-on",Full,Off Stump
21.5,"Jadeja to Labuschagne, no run",â€¢,"slower in the air, fuller outside off, blocked",Full,Outside Off
21.4,"Jadeja to Labuschagne, no run",â€¢,turn and bounce to beat the forward defence,Unknown,Unknown
21.3,"Jadeja to Labuschagne, no run",â€¢,"flatter and quicker at the stumps, Labuschagne was looking to give himself room, defends in the end",Good,Unknown
21.2,"Jadeja to Labuschagne, no run",â€¢,"length ball around off, lunges forward and smothers",Good,Off Stump
21.1,"Jadeja to Labuschagne, no run",â€¢,"fuller around off, whipped but cannot beat extra cover",Full,Outside Off
20.6,"Ashwin to Head, no run",â€¢,"length ball around off, some turn there. Head is watchful on the back foot, defends",Good,Off Stump
20.5,"Ashwin to Labuschagne, 1 run",1,"fuller on the stumps, whipped towards square leg",Full,Leg Stump
20.4,"Ashwin to Labuschagne, FOUR runs",4,"length ball outside off, goes back and cuts it past extra cover this time, got enough on this to beat the chasing Siraj",Good,Outside Off
20.3,"Ashwin to Labuschagne, no run",â€¢,"a touch shorter this time, punched off the back foot but cannot beat the extra cover fielder",Good,Outside Off
20.2,"Ashwin to Labuschagne, no run",â€¢,"length ball at the stumps, turns it on the leg side",Good,Leg Stump
20.1,"Ashwin to Labuschagne, no run",â€¢,"turn and bounce, length ball outside off, Labuschagne was shaping for a cut but withdraws",Good,Outside Off
19.6,"Jadeja to Labuschagne, 1 run",1,"length ball around off, a bit of turn away, flicked towards midwicket",Good,Off Stump
19.5,"Jadeja to Head, 1 run",1,"fuller, pushes it towards the left of mid-on",Full,Unknown
19.4,"Jadeja to Head, no run",â€¢,"fuller down the leg side, Head was coming forward and cannot connect the glance. A good take by Pant, whips off the bails but not even referred upstairs",Full,Off Stump
19.3,"Jadeja to Head, no run",â€¢,"length ball around off, defended from the back foot",Good,Off Stump
19.2,"Jadeja to Head, no run",â€¢,"a touch wider this time, drives on the off side, but no run once again",Unknown,Outside Off
19.1,"Jadeja to Head, no run",â€¢,"flighted outside off, pushed to covers",Good,Outside Off
18.6,"Ashwin to Head, 1 run",1,"a big front-foot stride to drive it towards the right of mid-off, a good stop by Jadeja but Head sneaks in a single",Unknown,Off Stump
18.5,"Ashwin to Head, no run",â€¢,"flatter and quicker, stays back and defends. Not from the middle of the bat though",Good,Middle Stump
18.4,"Ashwin to Head, no run",â€¢,comes forward and defends,Unknown,Unknown
18.3,"Ashwin to Head, no run",â€¢,comes forward and turns it on the leg side,Unknown,Leg Stump
18.2,"Ashwin to Head, no run",â€¢,"an animated appeal but the umpire is not interested. Kicks off from a length but missed the bat and brushed the thigh. Taken at slip but as I said, no bat",Good,Outside Off
18.1,"Ashwin to Head, no run",â€¢,"tossed up around off, Head looks to go big, finds silly mid-off",Full,Off Stump
17.6,"Bumrah to Labuschagne, no run",â€¢,"length ball around off, stays in the crease and stops it",Good,Off Stump
17.5,"Bumrah to Labuschagne, no run",â€¢,"length ball, jagging back in. Labuschagne was looking to defend, gets an inside edge on to the thigh",Good,Unknown
17.4,"Bumrah to Labuschagne, no run",â€¢,"fuller around off, comes forward and defends solidly",Full,Off Stump
17.3,"Bumrah to Labuschagne, no run",â€¢,"fuller in the channel, ignored by Labuschagne",Full,Unknown
17.2,"Bumrah to Labuschagne, no run",â€¢,"fuller around off, comes forward and defends",Full,Off Stump
17.1,"Bumrah to Labuschagne, no run",â€¢,"fuller around off, stays in the crease and just puts his bat in front of the ball",Full,Off Stump
16.6,"Ashwin to Head, no run",â€¢,"length ball at the stumps, punches it towards extra cover from the back foot",Good,Outside Off
16.5,"Ashwin to Head, no run",â€¢,pushes it towards mid-on from the front foot,Good,Unknown
16.4,"Ashwin to Head, no run",â€¢,"tossed up around off, comes forward and blocks",Full,Off Stump
16.3,"Ashwin to Head, no run",â€¢,"slider? Looked like. Fuller around middle, Head pushes it at, rolls towards square leg off the inside edge",Full,Off Stump
16.2,"Ashwin to Labuschagne, 1 run",1,"length around middle and leg, spinning back again, pushes it to the right of point for a single",Good,Outside Off
16.1,"Ashwin to Labuschagne, no run",â€¢,"length ball, again big turn, goes back and cuts it towards point",Good,Outside Off
15.6,"Bumrah to Head, no run",â€¢,"beats the bat. A length ball outside off, holds its line after pitching as Head was looking to defend",Good,Outside Off
15.5,"Bumrah to Head, no run",â€¢,"length ball around off, a stride forward to defend it under his eyes",Good,Off Stump
15.4,"Bumrah to Head, no run",â€¢,"fuller on middle and leg, pushes it towards mid-on",Full,Middle Stump
15.3,"Bumrah to Labuschagne, 1 run",1,"length ball around off, Labuschagne gets behind it, taps it on the leg side and sprints to the other end",Good,Off Stump
15.2,"Bumrah to Labuschagne, no run",â€¢,a big appeal for lbw. The umpire thought about it before saying no. India are reviewing this. Was a length ball that kept coming in with the angle to beat the inside edge. Was it too high though? It hit Labuschagne just above the knee roll. The impact is in line but it would have sailed over the stumps. Good decision by Paul Reiffel,Good,Unknown
15.1,"Bumrah to Labuschagne, no run",â€¢,"fuller and in the channel, left alone",Full,Unknown
14.6,"Ashwin to Head, no run",â€¢,"flatter and quicker, stays back and blocks again",Good,Unknown
14.5,"Ashwin to Head, no run",â€¢,"nice loop from Ashwin. Pitching around middle and spinning away, defended from the back foot",Unknown,Middle Stump
14.4,"Ashwin to Head, no run",â€¢,"fuller around off, lunges forward and pushes it on the off side",Full,Off Stump
14.3,"Ashwin to Smith, OUT",W,"big, big moment. Smith has glanced one to Pujara at leg gully. Ashwin bowls one down the leg side, not sure how much that was part of the plan but Smith couldn't help and looks to get off the mark. Makes the connection alright but ends up hitting it straight to Pujara, who tumbles to complete the catch. Smith fetches a blob, means he has two runs in three innings with one not-out for Smith so far in this series",Unknown,Outside Off
14.2,"Ashwin to Smith, 2 byes",2b,turn and bounce from a length around off and middle. Smith was looking to glance but it's too far away. Pant fails to collect and concedes a couple of byes,Good,Off Stump
14.1,"Ashwin to Labuschagne, 1 run",1,"length ball on the stumps and turning big, Labuschagne backs away and pushes it towards mid-off, Jadeja is quick but not quick enough to prevent the single",Good,Off Stump
13.6,"Bumrah to Smith, no run",â€¢,fuller and closer. Pushes it down the ground,Full,Unknown
13.5,"Bumrah to Smith, no run",â€¢,"length ball, a touch wider this time, left alone",Good,Outside Off
13.4,"Bumrah to Smith, no run",â€¢,"a touch fuller this time, similar line. Smith pushes it towards mid-on",Full,Unknown
13.3,"Bumrah to Smith, no run",â€¢,again a length ball and again Smith defends it,Good,Unknown
13.2,"Bumrah to Smith, no run",â€¢,another length ball around fourth stump. Smith moves across and blocks again,Good,Unknown
13.1,"Bumrah to Smith, no run",â€¢,"length ball around off, Smith stays in the crease and defends",Good,Off Stump
12.6,"Ashwin to Labuschagne, no run",â€¢,"length ball on middle and leg, a little bit of turn, Labuschagne shoulders arms and lets it hit on the pad. A mild appeal for lbw but the umpire isn't interested",Good,Middle Stump
12.5,"Ashwin to Wade, OUT",W,"Oh, Matt Wade! What have you done? Going for a glory hit so soon? Steps out to take him on, Ashwin gets this to dip and turn, Wade heaves across the line to get a top-edge. Now, Gill runs back from midwicket, Jadeja to his left from mid-on. There's confusion, it seems as if both of them will collide. They do, but Jadeja just manages to hang on as this descends on them. Mighty relief in the Indian camp. I could almost imagine fielding coach R Sridhar flinging his cap in disgust had that gone down. What a big moment. Ashwin into the act straightaway and India have taken the first hour.",Good,Unknown
12.4,"Ashwin to Wade, FOUR runs",4,"walks across, exposes all three stumps and helps this in-drifter to the fine leg boundary. Ashwin fired this in and Wade used the pace to sweep it along",Unknown,Leg Stump
12.3,"Ashwin to Wade, no run",â€¢,lunges forward with his bat well in front of the pad to defend,Unknown,Leg Stump
12.2,"Ashwin to Wade, no run",â€¢,beaten as he tries to sweep one that bounces off the deck,Unknown,Off Stump
12.1,"Ashwin to Labuschagne, 1 run",1,"rocks back to cut, hit wide of cover as they take a quick single",Good,Outside Off
11.6,"Yadav to Labuschagne, 1 run",1,flicks this to fine leg,Unknown,Leg Stump
11.5,"Yadav to Labuschagne, no run",â€¢,right on top of the bounce as he defends this nicely with soft hands,Unknown,Unknown
11.4,"Yadav to Labuschagne, no run",â€¢,"for the second time this session, he's let one go assuming it's leaving him, only for the ball to hit the seam and jack back in to hit him.",Unknown,Unknown
11.3,"Yadav to Labuschagne, no run",â€¢,"full on the stumps, whips this to mid-on, touch risky you'd think",Full,Unknown
11.2,"Yadav to Labuschagne, no run",â€¢,"short of length outside off, left alone",Good,Outside Off
11.1,"Yadav to Wade, 3 runs",3,"Umesh pitches this up and he continues to be driven on the up, Wade takes three",Unknown,Unknown
10.6,"Ashwin to Labuschagne, no run",â€¢,"worked with the spin to the leg side, good instinctive stop by Vihari at short leg",Short,Leg Stump
10.5,"Ashwin to Labuschagne, no run",â€¢,"shapes to cut, beaten by the zip and skid. Ooohh, things are happening",Unknown,Unknown
10.4,"Ashwin to Labuschagne, no run",â€¢,"inside edge onto the pad, balloons into the leg side but there's no one at leg gully. Some excitement",Unknown,Outside Off
10.3,"Ashwin to Labuschagne, no run",â€¢,works this to the leg side off a length,Good,Off Stump
10.2,"Ashwin to Wade, 1 run",1,"expansive sweep to a full delivery, down to deep square leg",Full,Leg Stump
10.1,"Ashwin to Wade, no run",â€¢,"drifts in one on a length, no turn, defended",Good,Unknown
9.6,"Yadav to Labuschagne, no run",â€¢,"ooooh, painful! Leaves it on the assumption that this is going away but it hits the deck and jags back in to hit him on the box with him shouldering arms",Unknown,Unknown
9.5,"Yadav to Labuschagne, no run",â€¢,"zips one through outside off, not much movement this time, left alone",Unknown,Outside Off
9.4,"Yadav to Labuschagne, no run",â€¢,"full and swinging away, he gets well forward and defends it into the off side",Full,Off Stump
9.3,"Yadav to Labuschagne, no run",â€¢,"full and swinging away from outside off, left alone",Full,Outside Off
9.2,"Yadav to Wade, 3 runs",3,positive stroke! Plants forward and covers the line to punch it on the up between cover and point.,Good,Outside Off
9.1,"Yadav to Wade, no run",â€¢,"good ball, he's hitting top gear slowly. Angled across, full and forcing him to poke at that but Wade leaves",Full,Unknown
8.6,"Bumrah to Labuschagne, no run",â€¢,"length outside off, left alone with a flourish",Good,Outside Off
8.5,"Bumrah to Labuschagne, 2 runs",2,"attempts the short ball, doesn't rise as much as Bumrah wanted it to, helped along to fine leg for a couple",Short,Leg Stump
8.4,"Bumrah to Labuschagne, no run",â€¢,"squirted to cover off the outer half of the bat, he was squared up there",Good,Outside Off
8.3,"Bumrah to Labuschagne, no run",â€¢,right behind the line of this incoming short of length ball as he defends down the pitch,Good,Unknown
8.2,"Bumrah to Labuschagne, no run",â€¢,"half-forward, hands away from the ball as he drives, no timing. Straight to Jadeja in a floppy hat",Unknown,Unknown
8.1,"Bumrah to Labuschagne, no run",â€¢,"goes wide of the crease to deliver a short of length delivery on the stumps, defended back",Good,Outside Off
7.6,"Yadav to Wade, no run",â€¢,"short of length, gets it to leave Wade",Good,Unknown
7.5,"Yadav to Wade, no run",â€¢,zips back in off the deck to hit him high on the thigh pad as he tries to defend. Good ball again,Unknown,Off Stump
7.4,"Yadav to Wade, no run",â€¢,"shortens his length, angled across, left alone",Good,Unknown
7.3,"Yadav to Wade, no run",â€¢,"beats him with a peach, the best ball he's bowled this morning! Full, lands this on middle and gets it to nip away to beat the outside edge as Wade drives",Full,Middle Stump
7.2,"Yadav to Wade, no run",â€¢,"full and slanted across again, left alone",Full,Unknown
7.1,"Yadav to Wade, no run",â€¢,"full and wide outside off, Wade watches this through to Pant",Full,Outside Off
6.6,"Bumrah to Labuschagne, no run",â€¢,"short of length outside off, left alone",Good,Outside Off
6.5,"Bumrah to Labuschagne, no run",â€¢,"short of length, outside off, left alone",Good,Outside Off
6.4,"Bumrah to Labuschagne, no run",â€¢,gets right on top of the bounce as he defends,Unknown,Unknown
6.3,"Bumrah to Wade, 3 runs",3,"flicked away off the pads, lovely timing and they'll get three. One of the few bad deliveries Bumrah has bowled this morning",Unknown,Off Stump
6.2,"Bumrah to Wade, no run",â€¢,"struck on the back pad as he's beaten for pace, this is excellent from Bumrah",Unknown,Leg Stump
6.1,"Bumrah to Wade, no run",â€¢,I have no idea how that missed the off-stump.,Unknown,Off Stump
5.6,"Yadav to Wade, 1 run",1,tucked away to square leg,Unknown,Leg Stump
5.5,"Yadav to Wade, no run",â€¢,"poor from Umesh, this one is sprayed down leg, Wade has nothing to do with this one",Unknown,Leg Stump
5.4,"Yadav to Wade, no run",â€¢,"good leave as Umesh slants it full and makes him drive again, Wade with a good stride forward to cover for the swing, got his feet outside off",Full,Outside Off
5.3,"Yadav to Labuschagne, 1 run",1,"buffet ball to get off the mark! Full on the pads, tickled away nicely to fine leg",Full,Off Stump
5.2,"Yadav to Wade, 1 run",1,"tap and run into the off side, excellent from these two",Unknown,Off Stump
5.1,"Yadav to Wade, FOUR runs",4,positive stroke from Wade. By no means a half-volley but he punches this on the up to beat mid-off. Lovely to watch,Unknown,Off Stump
4.6,"Bumrah to Labuschagne, no run",â€¢,gentle tap into the leg side to a length ball angling in,Good,Leg Stump
4.5,"Bumrah to Labuschagne, no run",â€¢,shoulders arms to a back of a length delivery that zips through outside off,Good,Outside Off
4.4,"Bumrah to Labuschagne, no run",â€¢,"this is a peach! Marnus plays back to a delivery he should've been forward, caught on the crease as he pokes. Beaten",Unknown,Unknown
4.3,"Bumrah to Labuschagne, no run",â€¢,"squirted away to the gully, good ball first up to him from Bumrah. Making him play",Unknown,Outside Off
4.2,"Bumrah to Burns, OUT",W,"there's the nick and Burns' poor run continues! Bumrah has got him nicking off to a delivery he should've looked to leave. Bumrah angles this back in from wide of the crease, this one angles in to hit the seam and then leave Burns as he pokes at it. Pant takes a regulation catch.",Unknown,Outside Off
4.1,"Bumrah to Burns, no run",â€¢,"Burns opens up, right shoulder visible at the point of defence. Not something Bumrah will not mind",Unknown,Outside Off
3.6,"Yadav to Wade, no run",â€¢,right onto his toes as he bunts this back,Unknown,Unknown
3.5,"Yadav to Wade, no run",â€¢,right on top of the bounce as he defends,Unknown,Unknown
3.4,"Yadav to Wade, no run",â€¢,stands tall and bunts it into the off side,Unknown,Off Stump
3.3,"Yadav to Wade, FOUR runs",4,"cashes in big time as Umesh bowls a juicy half-volley, hammered through cover",Good,Outside Off
3.2,"Yadav to Wade, 2 runs",2,"just about carries to debutant Gill at second slip, he was just slightly late in moving to his left. What a ball to Wade.  Goes down as a touch chance ",Unknown,Outside Off
3.1,"Yadav to Wade, no run",â€¢,"overpitched, crashed firmly but straight to Jadeja at extra cover",Good,Outside Off
2.6,"Bumrah to Burns, no run",â€¢,"this is a cracker-jack of a delivery! Burns had to play at this, left him late to whizz past the edge. Burns still very tentative",Unknown,Unknown
2.5,"Bumrah to Wade, 1 run",1,squared up a hint as Wade squirts this to the gully where Rahane misfields in trying to pick up one-handed,Unknown,Outside Off
2.4,"Bumrah to Wade, no run",â€¢,"beautiful angle, the one that makes most opening batsmen uncomfortable. Bumrah wants him to play, Wade lets it go",Unknown,Unknown
2.3,"Bumrah to Wade, no run",â€¢,"struck high on the pad as this one zips through the deck, Wade was looking to work this through the leg side",Unknown,Leg Stump
2.2,"Bumrah to Wade, no run",â€¢,"on the stumps, defended back",Unknown,Unknown
2.1,"Bumrah to Wade, no run",â€¢,"excellent leave. Bumrah zips this through on a length across him, not far from off, left alone",Good,Off Stump
1.6,"Yadav to Burns, no run",â€¢,"erratic delivery, way too much swing from outside off, left alone",Unknown,Outside Off
1.5,"Yadav to Wade, 3 runs",3,first runs for Australia and it comes through a punchy drive on the up. Stood tall and punched it between cover and point for three,Good,Outside Off
1.4,"Yadav to Wade, no run",â€¢,"fuller, angled across as Wade watches this through again",Full,Unknown
1.3,"Yadav to Wade, no run",â€¢,"good delivery. Pulls the length back, angles it across, much closer to the off stump, left alone",Good,Off Stump
1.2,"Yadav to Wade, no run",â€¢,"floats this full and wide, no movement this time, Wade can drive if he wants to. He says 'nah mate, I'm good'. Through to Pant",Full,Outside Off
1.1,"Yadav to Wade, no run",â€¢,"full and swinging back in from outside off, Wade takes a good stride forward and lets this go",Full,Outside Off
0.6,"Bumrah to Burns, no run",â€¢,"beaten on the drive! Saw this pitched up and wide, went after it but was late on the stroke. Hardly any carry to Pant though",Unknown,Outside Off
0.5,"Bumrah to Burns, no run",â€¢,"gets this one to dart back in from the fifth stump or thereabouts, Burns leaves",Unknown,Unknown
0.4,"Bumrah to Burns, no run",â€¢,prods half-forward and defends firmly into the off-side. Bumrah on the money,Unknown,Off Stump
0.3,"Bumrah to Burns, no run",â€¢,beautiful! Beats the outside edge after getting him to push forward to an away-swinger,Unknown,Unknown
0.2,"Bumrah to Burns, no run",â€¢,"good shape away. Lands it on a length and gets it to leave Burns, who watches this through to Rishabh Pant",Good,Unknown
0.1,"Bumrah to Burns, no run",â€¢,"full and wide, hint of swing away, left alone",Full,Outside Off
